chr1,218400,220199
chr1,454400,455799
chr1,720200,721399
chr1,985800,989199
chr1,1072800,1075399
chr1,1114800,1117199
chr1,1135800,1136599
chr1,1216800,1219799
chr1,1306000,1308599
chr1,1437400,1438999
chr1,1465600,1465999
chr1,1874000,1875999
chr1,1915200,1917199
chr1,2011200,2013199
chr1,2190000,2192199
chr1,2846200,2849999
chr1,2919600,2921399
chr1,5253200,5253799
chr1,6087600,6090199
chr1,6392800,6394999
chr1,6433400,6435199
chr1,6437000,6438599
chr1,6462600,6463999
chr1,6559600,6559999
chr1,8721200,8724599
chr1,8939800,8944399
chr1,9581400,9584199
chr1,10041800,10043599
chr1,10173800,10175599
chr1,11395400,11395999
chr1,18913800,18915399
chr1,19110400,19113799
chr1,19194800,19196799
chr1,20140400,20142199
chr1,20537200,20538399
chr1,21061000,21062399
chr1,21858600,21860599
chr1,22550800,22551999
chr1,26541200,26542999
chr1,32931800,32934199
chr1,35453000,35455399
chr1,35712200,35714199
chr1,36388000,36389199
chr1,36568000,36569199
chr1,38818400,38819599
chr1,38829400,38831199
chr1,41778800,41780199
chr1,42937200,42938799
chr1,42997800,42999399
chr1,43161400,43163399
chr1,43226800,43226999
chr1,43783800,43785199
chr1,43854600,43855999
chr1,44175200,44176999
chr1,45123200,45124599
chr1,45179000,45180799
chr1,45424600,45427199
chr1,45435200,45439799
chr1,45449800,45451999
chr1,45536200,45537199
chr1,45630000,45632399
chr1,45692000,45694199
chr1,45762200,45765399
chr1,46265200,46266999
chr1,46975800,46977199
chr1,47069600,47070999
chr1,47106600,47108199
chr1,47161400,47164799
chr1,47170600,47172799
chr1,47182000,47183599
chr1,47215400,47216599
chr1,47273400,47274999
chr1,47294400,47297199
chr1,50451800,50455199
chr1,51000000,51003799
chr1,52330800,52331999
chr1,52582200,52583199
chr1,52583800,52584799
chr1,52698800,52702399
chr1,54992800,54993999
chr1,55413800,55415399
chr1,55588800,55590999
chr1,56564800,56567799
chr1,57313800,57316599
chr1,57435400,57437399
chr1,57793800,57795399
chr1,58075600,58078199
chr1,58143800,58145799
chr1,58452000,58452999
chr1,58566400,58566999
chr1,58758000,58761399
chr1,59241000,59244199
chr1,59264600,59266199
chr1,59352600,59354599
chr1,59452600,59453599
chr1,59568800,59570399
chr1,59917400,59917799
chr1,59937800,59939199
chr1,59940800,59941799
chr1,60112400,60113799
chr1,60655600,60657799
chr1,60699000,60701199
chr1,65023600,65025199
chr1,65056200,65060399
chr1,65215200,65216199
chr1,65221200,65222599
chr1,65249800,65251199
chr1,65352600,65355199
chr1,65389600,65392399
chr1,65896600,65901799
chr1,66160400,66161799
chr1,66313800,66316399
chr1,66465800,66467199
chr1,66489200,66491599
chr1,66666000,66667399
chr1,67151600,67152999
chr1,67284000,67286599
chr1,67353200,67354999
chr1,67709800,67710199
chr1,67903400,67906599
chr1,67951200,67952799
chr1,68074400,68075399
chr1,68098400,68100399
chr1,68206400,68209799
chr1,68448200,68450399
