chr1,241128,243682
chr1,477803,480240
chr1,732573,734809
chr1,921693,923942
chr1,1185580,1190322
chr1,1222434,1224906
chr1,1263022,1266696
chr1,1305946,1308309
chr1,1323906,1326325
chr1,1405259,1408740
chr1,1493838,1498654
chr1,1590322,1592590
chr1,1625414,1627750
chr1,2065808,2068870
chr1,2106864,2109928
chr1,2203465,2206154
chr1,2359030,2361433
chr1,2381275,2383901
chr1,2489872,2491183
chr1,2735125,2736343
chr1,3048423,3051987
chr1,3120263,3123502
chr1,3186897,3189134
chr1,6198425,6200327
chr1,6200765,6202502
chr1,6474365,6476891
chr1,6515999,6518767
chr1,6519853,6522432
chr1,6544994,6546520
chr1,6547016,6548197
chr1,6643159,6644522
chr1,8810179,8814655
chr1,8954589,8957911
chr1,9242339,9243793
chr1,9606662,9609349
chr1,10067316,10071209
chr1,10164345,10166346
chr1,10200970,10203320
chr1,10239791,10241036
chr1,18718747,18721233
chr1,18908805,18911311
chr1,18991673,18994341
chr1,19933866,19936175
chr1,20318770,20321692
chr1,20869967,20872220
chr1,21596422,21599842
chr1,22289061,22291565
chr1,22473015,22475139
chr1,23925712,23929868
chr1,24110065,24111529
chr1,26086419,26089175
chr1,28971148,28973658
chr1,34969233,34971728
chr1,35658861,35662156
chr1,35751752,35754773
chr1,36721344,36722803
chr1,37770022,37770990
chr1,37864826,37868105
chr1,37874750,37876582
chr1,37959016,37961831
chr1,40607067,40609272
chr1,41639388,41641458
chr1,41699290,41701797
chr1,41858332,41860485
chr1,42457643,42459638
chr1,42529398,42531979
chr1,42537269,42540234
chr1,42653551,42656693
chr1,42745577,42747723
chr1,42825058,42827152
chr1,43540757,43543074
chr1,43729334,43730835
chr1,43785768,43787516
chr1,44198415,44200654
chr1,44260400,44262852
chr1,44329758,44333562
chr1,44653565,44656140
chr1,44719631,44721869
chr1,44726042,44727826
chr1,44800715,44803124
chr1,44964436,44966232
chr1,45064894,45066954
chr1,45487982,45490822
chr1,46315702,46318140
chr1,46341991,46344716
chr1,46354437,46357256
chr1,46410377,46412925
chr1,46419174,46421799
chr1,46430502,46432755
chr1,46463934,46465515
chr1,46541652,46546708
chr1,49099690,49100846
chr1,50330737,50335131
chr1,50879420,50882344
chr1,52194087,52196244
chr1,52430008,52433247
chr1,52548157,52552058
chr1,53166614,53170240
chr1,53367848,53369624
chr1,53752797,53755181
chr1,56305883,56310035
chr1,56842117,56844996
chr1,56904462,56907607
chr1,57034819,57037784
chr1,57155689,57157830
chr1,57505738,57507363
chr1,57567852,57569533
chr1,57785183,57788141
chr1,58152256,58153961
chr1,58184311,58186456
chr1,58383765,58384913
chr1,58642431,58644342
chr1,58661930,58663915
chr1,58836141,58839115
chr1,58877385,58881255
chr1,59063037,59065033
chr1,59179037,59181350
chr1,59874649,59878230
chr1,60267725,60271156
chr1,64486176,64489456
chr1,64643683,64645913
chr1,64676740,64679140
chr1,64833684,64836227
chr1,64840603,64842980
chr1,64869552,64872010
chr1,64922750,64925843
chr1,64931550,64933498
chr1,64945415,64947568
chr1,65030746,65032914
chr1,65049445,65051354
chr1,65205174,65210082
chr1,65460978,65465681
chr1,65647669,65649699
chr1,65699019,65701922
chr1,65801077,65803453
chr1,65921442,65923647
chr1,65980892,65985340
chr1,66036618,66039464
chr1,66211863,66213552
chr1,66657908,66660055
chr1,66752510,66754688
chr1,66833535,66836449
chr1,66899638,66901435
chr1,66966866,66969840
chr1,67027599,67029023
chr1,67447153,67449948
chr1,67456357,67460109
chr1,67543611,67545774
chr1,67587867,67590205
chr1,67612148,67614826
chr1,67719940,67723659
chr1,67962192,67964346
chr1,68011435,68014234
chr1,68152347,68154259
chr1,68419021,68421790
chr1,68549065,68551426
chr1,68779509,68781709
chr1,68936137,68937737
chr1,69037422,69039793
chr1,69606780,69609079
chr1,69732107,69734265
chr1,69915673,69918338
chr1,70104678,70107288
chr1,70275908,70277239
chr1,70417827,70419757
chr1,70436698,70439451
chr1,70556644,70558519
chr1,70662889,70665221
chr1,70783401,70785214
chr1,70790791,70793304
chr1,70945846,70947950
chr1,70982908,70985200
chr1,70995666,70997868
chr1,71073440,71074874
chr1,71246517,71248890
chr1,71285792,71288600
chr1,71354698,71357420
chr1,71405524,71407585
chr1,71483394,71485926
chr1,71515405,71517745
chr1,71593105,71595548
chr1,71610815,71612622
chr1,71651748,71654732
chr1,71708863,71711449
chr1,71764436,71766863
chr1,71839009,71841579
chr1,71866264,71868564
chr1,71964418,71966983
chr1,72018717,72021565
chr1,72048206,72050585
