chr1,130578,131028
chr1,227144,228247
chr1,750707,750814
chr1,786115,788584
chr1,1172162,1172680
chr1,1536421,1537074
chr1,1541015,1542077
chr1,1753114,1754592
chr1,1930792,1932153
chr1,1980089,1981720
chr1,2930656,2930876
chr1,2999472,2999624
chr1,3284353,3285017
chr1,3550377,3551270
chr1,3678496,3678868
chr1,3699921,3700616
chr1,3732394,3732888
chr1,3745590,3746084
chr1,4164689,4165945
chr1,4193514,4194029
chr1,4248647,4249744
chr1,4455350,4456061
chr1,4674319,4675194
chr1,5660625,5661024
chr1,5941510,5944050
chr1,6216542,6216993
chr1,7113511,7113642
chr1,7426295,7427651
chr1,7696035,7696240
chr1,7860182,7860885
chr1,8213886,8214293
chr1,8824933,8826034
chr1,9555605,9555711
chr1,10413742,10414584
chr1,10707669,10707799
chr1,11179521,11180319
chr1,11358212,11358886
chr1,11436908,11437649
chr1,11502588,11503488
chr1,12008965,12009482
chr1,12150853,12153483
chr1,12456506,12457372
chr1,12638714,12639851
chr1,12647425,12647943
chr1,12780698,12782668
chr1,12921444,12921967
chr1,12934808,12935331
chr1,13784011,13784436
chr1,13977052,13977261
chr1,14122676,14124594
chr1,14220385,14221056
chr1,14401249,14401954
chr1,15005229,15005571
chr1,15209002,15210241
chr1,15815294,15816641
chr1,16273403,16274267
chr1,16398697,16399721
chr1,16706584,16707947
chr1,18456233,18456488
chr1,18801459,18801566
chr1,19316484,19316745
chr1,19871299,19872126
chr1,19890680,19891960
chr1,19925757,19926017
chr1,20199722,20201197
chr1,20272978,20273639
chr1,20370759,20372073
chr1,20386706,20389325
chr1,20393478,20394181
chr1,21071721,21072615
chr1,21316762,21317460
chr1,21859723,21860603
chr1,23890206,23891842
chr1,24056455,24056962
chr1,24123144,24123800
chr1,24597568,24599098
chr1,24713900,24714597
chr1,25603107,25603318
chr1,25728832,25729489
chr1,26059358,26061117
chr1,27228164,27229070
chr1,27412595,27412937
chr1,27713919,27714964
chr1,27722207,27722749
chr1,27758537,27758966
chr1,29237000,29237104
chr1,29896987,29899585
chr1,30704832,30705332
chr1,30771979,30772499
chr1,30956369,30956529
chr1,30970378,30970894
chr1,31063012,31063914
chr1,31294517,31295592
chr1,31432241,31432771
chr1,31477498,31479864
chr1,31491383,31492207
chr1,31669187,31669396
chr1,31787769,31788196
chr1,31821900,31822909
chr1,33111808,33112503
chr1,33287500,33290104
chr1,33302585,33302713
chr1,34138879,34141512
chr1,34257741,34258273
chr1,34425469,34426119
chr1,35649321,35649390
chr1,36298793,36301406
chr1,36506667,36508778
chr1,36597672,36598407
chr1,36634873,36635547
chr1,36809499,36810017
chr1,38015523,38016209
chr1,38233838,38235261
chr1,38455574,38457206
chr1,38640282,38640787
chr1,39258012,39258677
chr1,39373353,39374053
chr1,39788484,39788900
chr1,40215311,40215580
chr1,40444561,40445903
chr1,40551087,40552152
chr1,40579532,40580555
chr1,40771639,40774255
chr1,41045471,41045596
chr1,41401472,41401868
chr1,41529797,41529904
chr1,42152175,42152934
chr1,42180579,42183217
chr1,42925593,42925669
chr1,43269740,43270239
chr1,43353471,43353996
chr1,43399610,43399937
chr1,43845834,43845953
chr1,44108465,44108871
chr1,44616392,44619005
chr1,44742650,44743084
chr1,45240076,45242707
chr1,45294531,45294996
chr1,45971434,45972786
chr1,45973302,45973703
chr1,46473978,46474430
chr1,46484817,46485260
chr1,46634903,46635123
chr1,46664931,46665633
chr1,46886251,46886524
chr1,47039266,47039398
chr1,47526173,47526495
chr1,47531987,47532664
chr1,47533197,47535005
chr1,48148343,48149025
chr1,48418798,48419314
chr1,48464804,48465706
chr1,48810333,48811235
chr1,50274618,50277250
chr1,50379156,50379474
chr1,50605713,50606165
chr1,50668261,50668556
chr1,50740258,50740834
chr1,51008374,51009692
chr1,51091397,51092527
chr1,51764308,51764826
chr1,52263237,52263638
chr1,52381816,52382466
chr1,52938617,52939037
chr1,53389817,53390276
chr1,53471247,53473836
chr1,53897218,53897921
chr1,54356766,54357465
chr1,54626331,54626898
chr1,54740237,54740882
chr1,54750584,54753209
chr1,54944625,54944839
chr1,55421372,55422675
chr1,55636981,55637076
chr1,55730859,55731768
chr1,55737906,55738606
chr1,56199595,56200042
chr1,56260368,56260976
chr1,56463746,56464424
chr1,56472713,56472938
chr1,56526920,56527135
chr1,56678117,56678860
chr1,57354742,57355267
chr1,57529961,57531302
chr1,57714835,57715876
chr1,57715931,57716930
chr1,57741424,57744077
chr1,57775532,57775879
chr1,57980274,57982902
chr1,57994674,57994841
chr1,58247501,58248773
chr1,58353346,58354043
chr1,58490457,58491132
chr1,58504465,58504728
chr1,58529992,58531785
chr1,58617955,58618189
chr1,58677135,58678960
chr1,58736236,58736362
chr1,58977316,58977992
chr1,59697009,59697248
chr1,59833549,59835773
chr1,59992452,59993606
chr1,60032486,60032649
chr1,60035595,60036403
chr1,60151459,60151618
chr1,60324239,60326330
chr1,60627158,60627862
chr1,61840923,61841163
chr1,61990024,61990542
chr1,62068804,62071224
chr1,62160459,62161806
chr1,62263271,62265923
chr1,63610586,63610821
chr1,63696041,63696384
chr1,64047008,64047707
chr1,64226126,64227907
chr1,64308072,64308209
chr1,64441233,64441707
chr1,64613080,64613704
chr1,64903424,64904451
chr1,65355712,65356206
chr1,65760942,65762110
chr1,65762211,65762322
chr1,66100833,66101341
chr1,66391498,66394111
chr1,66734308,66736405
chr1,67662642,67663749
chr1,67908247,67908462
chr1,67911349,67912042
chr1,68524192,68524445
chr1,68906009,68906342
chr1,69710543,69710862
chr1,69882754,69882895
chr1,70383462,70383823
chr1,70689556,70690258
chr1,71014426,71014682
chr1,71332107,71332647
chr1,71373679,71374024
chr1,72057023,72057285
chr1,72474028,72474526
chr1,73911839,73913492
chr1,74153137,74154253
chr1,74165348,74166866
chr1,74328050,74330283
chr1,76004021,76004850
chr1,76167177,76168528
chr1,76210691,76211390
chr1,76578444,76579490
chr1,77174719,77175071
chr1,77786561,77787463
chr1,78068330,78069250
chr1,78272420,78272729
chr1,78311015,78312289
chr1,78409950,78410587
chr1,78799895,78800745
chr1,80816466,80818103
chr1,81415585,81416678
chr1,82069349,82070566
chr1,82500538,82501447
chr1,82813171,82813277
chr1,83237265,83237672
chr1,83329672,83329810
chr1,83632956,83633229
chr1,83679652,83680706
chr1,83984350,83984976
chr1,84465722,84466237
chr1,84487333,84488671
chr1,84591834,84592108
chr1,84621502,84623290
chr1,84935527,84935966
chr1,85153532,85155328
chr1,85408158,85409504
chr1,85425620,85427816
chr1,85543409,85543838
chr1,86189547,86190018
chr1,86244074,86244548
chr1,86308412,86310436
chr1,86496520,86497017
chr1,86535097,86535527
chr1,86610672,86611776
chr1,86628914,86631078
chr1,86643680,86644156
chr1,86834135,86834807
chr1,86873783,86874830
chr1,86903669,86905186
chr1,87089387,87089912
chr1,87115723,87117065
chr1,87137928,87138613
chr1,87217729,87218251
chr1,87322068,87322264
chr1,87591551,87593273
chr1,87610996,87612427
chr1,87680627,87681728
chr1,88188204,88188413
chr1,88602008,88602165
chr1,88618418,88619584
chr1,88997025,88998380
chr1,89576634,89577327
chr1,89720945,89721894
chr1,89798515,89799208
chr1,89814353,89814488
chr1,91175597,91175691
chr1,91176730,91176824
chr1,91177658,91177919
chr1,91178726,91178987
chr1,91180884,91181145
chr1,91183017,91183111
chr1,91184008,91184102
chr1,91185128,91185222
chr1,91186246,91186340
chr1,91187133,91187394
chr1,91189316,91189577
chr1,91190601,91190695
chr1,91192569,91192663
chr1,91194607,91194701
chr1,91196432,91196693
chr1,91197510,91197771
chr1,91198656,91198917
chr1,91199790,91200051
chr1,91200894,91201155
chr1,91202112,91202206
chr1,91203022,91203283
chr1,91204086,91204347
chr1,91205299,91205560
chr1,91209021,91209282
chr1,91210077,91210338
chr1,91211226,91211320
chr1,91212345,91212439
chr1,91213242,91213503
chr1,91214283,91214544
chr1,91216231,91216389
chr1,91592719,91593520
chr1,91860044,91860733
chr1,91892147,91892225
chr1,91942896,91943315
chr1,92057071,92057778
chr1,92257552,92258075
chr1,92790189,92790296
chr1,92819713,92820526
chr1,93178003,93178408
chr1,93334308,93335659
chr1,93346297,93347683
chr1,93959118,93959741
chr1,93964119,93964708
chr1,94341570,94343391
chr1,94642346,94642840
chr1,95076480,95076590
chr1,95268188,95268592
chr1,95898947,95900132
chr1,96935661,96936903
chr1,96944656,96945205
chr1,96953696,96954378
chr1,97056950,97057472
chr1,97663814,97664508
chr1,97873901,97874382
chr1,98782421,98783110
chr1,98960954,98965535
chr1,99107623,99108772
chr1,100316445,100317136
chr1,100846298,100846812
chr1,101335651,101336331
chr1,101556755,101556863
chr1,101721014,101722299
chr1,102860826,102861230
chr1,103729267,103730413
chr1,103942005,103944608
chr1,105038167,105038568
chr1,105361353,105362722
chr1,105430425,105430678
chr1,105594744,105596094
chr1,105797705,105798171
chr1,105860849,105861376
chr1,105974176,105976807
chr1,106766438,106766541
chr1,106785152,106785485
chr1,107316073,107316190
chr1,107366226,107366410
chr1,107605240,107605762
chr1,107632696,107633321
chr1,107641327,107641929
chr1,107759656,107759948
chr1,108528699,108528805
chr1,108726316,108727007
chr1,109351827,109351971
chr1,109382864,109385516
chr1,109416085,109416521
chr1,109562076,109562643
chr1,109605389,109605897
chr1,109840414,109841066
chr1,109872625,109873403
chr1,109962430,109964028
chr1,109976916,109977451
chr1,110012432,110013447
chr1,110021955,110022575
chr1,110065758,110067399
chr1,110085769,110086975
chr1,110103118,110103971
chr1,110181486,110182810
chr1,110199114,110200785
chr1,110241238,110242550
chr1,110256784,110257137
chr1,110323023,110324331
chr1,110346526,110348824
chr1,110425349,110427163
chr1,110461029,110462960
chr1,110480212,110482278
chr1,110544883,110546023
chr1,110593033,110594088
chr1,110815309,110815578
chr1,111233276,111233662
chr1,111248575,111249930
chr1,111273651,111273850
chr1,111814648,111814993
chr1,112437031,112437704
chr1,112454187,112454537
chr1,112493272,112493904
chr1,112684920,112685831
chr1,112783676,112786249
chr1,112846242,112846668
chr1,112846868,112847796
chr1,113021595,113022945
chr1,113282707,113283202
chr1,113614371,113616160
chr1,113660403,113660882
chr1,113865101,113865781
chr1,114018636,114019040
chr1,114124843,114125075
chr1,114298156,114298320
chr1,114460638,114461326
chr1,114508749,114509223
chr1,114673018,114673536
chr1,114832748,114833261
chr1,115193825,115194989
chr1,116266000,116266745
chr1,117048264,117048961
chr1,117063518,117064822
chr1,117153886,117154376
chr1,117199365,117202059
chr1,117441978,117442120
chr1,117452483,117453170
chr1,117476400,117478883
chr1,118386369,118387934
chr1,119026478,119027819
chr1,119272400,119272623
chr1,119747494,119748581
chr1,120567893,120568593
chr1,120606676,120608773
chr1,120610167,120611275
chr1,120759021,120759422
chr1,120787540,120788194
chr1,120788657,120789730
chr1,120858183,120859334
chr1,121134753,121135989
chr1,121136188,121137336
chr1,121143796,121144847
chr1,121185374,121186706
chr1,121190889,121192227
chr1,121215865,121217145
chr1,121221653,121222345
chr1,121284249,121286050
chr1,121386706,121387956
chr1,121579093,121580408
chr1,121593950,121596241
chr1,121637651,121638165
chr1,121869566,121870714
chr1,121887875,121888915
chr1,121946029,121947563
chr1,121960208,121961731
chr1,122104767,122104983
chr1,122304576,122305371
chr1,122339114,122339546
chr1,122370729,122371254
chr1,122463645,122465727
chr1,122468964,122470267
chr1,122953531,122954225
chr1,123096150,123098768
chr1,123633013,123633513
chr1,123633780,123634299
chr1,123839826,123840246
chr1,124214718,124215221
chr1,124814471,124815120
chr1,125607876,125608401
chr1,125912704,125913204
chr1,125968929,125969131
chr1,126468790,126469973
chr1,126572506,126573930
chr1,126595649,126597127
chr1,127091639,127092318
chr1,127128724,127129326
chr1,127414608,127415188
chr1,127566912,127568227
chr1,128411395,128412652
chr1,128743456,128743865
chr1,129002612,129004899
chr1,129375581,129375853
chr1,129616589,129617108
chr1,129860900,129861091
chr1,130252213,130254848
chr1,130284886,130286406
chr1,130427391,130427590
chr1,130641157,130641379
chr1,131369937,131370592
chr1,131524492,131525012
chr1,131614269,131614381
chr1,132207221,132209834
chr1,132269876,132271066
chr1,132297481,132298572
chr1,132578310,132579339
chr1,132790871,132791789
chr1,132832563,132834051
chr1,132834090,132834229
chr1,132882747,132884059
chr1,132902125,132903718
chr1,132942702,132942846
chr1,132983633,132985087
chr1,133088097,133089150
chr1,133121269,133122125
chr1,133276750,133277269
chr1,133544621,133546055
chr1,133942208,133942459
chr1,134307534,134309230
chr1,134591017,134591421
chr1,134628909,134630486
chr1,134760008,134760251
chr1,134797967,134798487
chr1,134880452,134881068
chr1,135018832,135019318
chr1,135162974,135163558
chr1,135869598,135870026
chr1,135899499,135900121
chr1,136018438,136018857
chr1,136394830,136396510
chr1,136729729,136730183
chr1,136838095,136839108
chr1,136895746,136896307
chr1,137016998,137017194
chr1,138108877,138109402
chr1,138748741,138750176
chr1,138883641,138884895
chr1,139421945,139422413
chr1,139442202,139443816
chr1,139659541,139659794
chr1,139942405,139944692
chr1,140269308,140270607
chr1,140655052,140655540
chr1,140678928,140679163
chr1,140832937,140834175
chr1,141057524,141060096
chr1,141077217,141077323
chr1,141080260,141080588
chr1,141133473,141136023
chr1,141193262,141195861
chr1,142527926,142529151
chr1,144260634,144261509
chr1,147238814,147239813
chr1,147846738,147847843
chr1,148109958,148112511
chr1,148574126,148574850
chr1,148989472,148990897
chr1,149534485,149537106
chr1,150045520,150045857
chr1,151248655,151248984
chr1,152087701,152090324
chr1,152782668,152783688
chr1,153480735,153481251
chr1,153525362,153526249
chr1,153792080,153792771
chr1,154212827,154215519
chr1,154256581,154256830
chr1,154386142,154386340
chr1,154702936,154703195
chr1,154738328,154739756
chr1,156240492,156241412
chr1,156556549,156557244
chr1,156647758,156648951
chr1,156741655,156742340
chr1,156747429,156747557
chr1,156903483,156904363
chr1,157001586,157002316
chr1,157428060,157429105
chr1,157461393,157461898
chr1,157713382,157714394
chr1,157778760,157780025
chr1,157800919,157801810
chr1,157911063,157912662
chr1,157920999,157921717
chr2,258051,258583
chr2,266145,266846
chr2,290271,290547
chr2,311564,313738
chr2,378928,379621
chr2,495404,496512
chr2,1127239,1127711
chr2,1142891,1143579
chr2,1414686,1415343
chr2,1499040,1501652
chr2,1556824,1557369
chr2,1757463,1757832
chr2,1919922,1920440
chr2,1990895,1991419
chr2,2026957,2027065
chr2,2098420,2098784
chr2,2128009,2128119
chr2,2358383,2358822
chr2,2378268,2378778
chr2,2826565,2826787
chr2,2981653,2984261
chr2,3213198,3214286
chr2,3216402,3216842
chr2,3256725,3257391
chr2,3270166,3271202
chr2,3475669,3477020
chr2,3505539,3506227
chr2,3584910,3585406
chr2,3720157,3720378
chr2,3745304,3746740
chr2,3831808,3832983
chr2,4007616,4008832
chr2,4209491,4209838
chr2,4267150,4267636
chr2,4741884,4742590
chr2,4786281,4788091
chr2,4857729,4860406
chr2,5424379,5425074
chr2,5588182,5588496
chr2,5746555,5747247
chr2,5960576,5961015
chr2,5963783,5964000
chr2,6064660,6066034
chr2,6090034,6090722
chr2,6635534,6637199
chr2,6666135,6666539
chr2,6756967,6757869
chr2,6873614,6874046
chr2,6933451,6934092
chr2,7069527,7069653
chr2,7373206,7373615
chr2,7502358,7505836
chr2,7534241,7534652
chr2,7718623,7718960
chr2,7840083,7842715
chr2,7922081,7923422
chr2,8007211,8007705
chr2,8089082,8089687
chr2,8101586,8101985
chr2,8216908,8219555
chr2,8994758,8995864
chr2,9118212,9118639
chr2,9281029,9282363
chr2,9530583,9530886
chr2,9611329,9611967
chr2,9643914,9645258
chr2,9819931,9821008
chr2,9834659,9836028
chr2,9924957,9925615
chr2,9997996,9999083
chr2,10023498,10024517
chr2,10248835,10249176
chr2,10750370,10750700
chr2,10883787,10883952
chr2,11225771,11226390
chr2,11337058,11337897
chr2,11429832,11431336
chr2,11477895,11478963
chr2,11820387,11821087
chr2,11885828,11886729
chr2,12241140,12243738
chr2,12312077,12313320
chr2,12845127,12848807
chr2,12891363,12894059
chr2,13025062,13026396
chr2,13340265,13340463
chr2,13676387,13677067
chr2,13843757,13844636
chr2,13886705,13887399
chr2,13951694,13955102
chr2,14946290,14946958
chr2,14969893,14971034
chr2,15012728,15013180
chr2,15062769,15062882
chr2,15068881,15069286
chr2,15329305,15329982
chr2,15491415,15491678
chr2,15920171,15920858
chr2,15985206,15986053
chr2,17938335,17939747
chr2,17978972,17979306
chr2,18930449,18930718
chr2,19627394,19627800
chr2,19945012,19945522
chr2,20291060,20291571
chr2,20305578,20305684
chr2,20440740,20441425
chr2,20871411,20872761
chr2,20900050,20900765
chr2,21065452,21066822
chr2,21384423,21385353
chr2,21766611,21766719
chr2,21941342,21942157
chr2,22300655,22300882
chr2,22478652,22479571
chr2,22482762,22484376
chr2,22490468,22491392
chr2,22614096,22615125
chr2,22655569,22655840
chr2,22679763,22681398
chr2,22682769,22684596
chr2,22969360,22976326
chr2,23461659,23463237
chr2,23570415,23570781
chr2,23689119,23689523
chr2,24026140,24026247
chr2,24116932,24117602
chr2,24119464,24119578
chr2,24178414,24178654
chr2,24258888,24260012
chr2,24497879,24499278
chr2,24499867,24501061
chr2,24508359,24509342
chr2,24519402,24521122
chr2,24619253,24619388
chr2,24623635,24627152
chr2,25451848,25454401
chr2,26188541,26188860
chr2,26345208,26345904
chr2,26404371,26405546
chr2,26593531,26593635
chr2,27091438,27091665
chr2,27267797,27269954
chr2,27436857,27439087
chr2,27618854,27619541
chr2,28032988,28033658
chr2,28613143,28613843
chr2,28941118,28942021
chr2,29134962,29135410
chr2,29237742,29238642
chr2,29592811,29593231
chr2,29601659,29602304
chr2,29803921,29805029
chr2,29874196,29876821
chr2,30515830,30516086
chr2,30742304,30743850
chr2,30946771,30947443
chr2,31220650,31220751
chr2,31520692,31520797
chr2,31690173,31691358
chr2,31719311,31719513
chr2,32021414,32024043
chr2,32229959,32231655
chr2,32317686,32318207
chr2,32446244,32447599
chr2,32497051,32498033
chr2,32568068,32569366
chr2,32571393,32571913
chr2,32652302,32653124
chr2,32656624,32657602
chr2,32673846,32674245
chr2,32743544,32744979
chr2,32818833,32819253
chr2,32867546,32869156
chr2,32958635,32960052
chr2,33141115,33142429
chr2,34842400,34844461
chr2,34944213,34944712
chr2,34971715,34972192
chr2,35148436,35148971
chr2,35244436,35244992
chr2,35391911,35392555
chr2,35795326,35795809
chr2,36021071,36021751
chr2,36266764,36266998
chr2,36957235,36957933
chr2,37089376,37091972
chr2,37105955,37107451
chr2,37123321,37124220
chr2,37350575,37350808
chr2,37436637,37437278
chr2,37437831,37438168
chr2,37503941,37504302
chr2,37504408,37504703
chr2,37532408,37535091
chr2,37541923,37542730
chr2,37841046,37842776
chr2,38010935,38012661
chr2,38039338,38039531
chr2,38046904,38047405
chr2,38063870,38064124
chr2,38213985,38216606
chr2,38246891,38247409
chr2,38717059,38719073
chr2,38945001,38945949
chr2,39009207,39010145
chr2,39038974,39040280
chr2,39149305,39150263
chr2,39408923,39410275
chr2,39418759,39419131
chr2,39430049,39430388
chr2,39539553,39540456
chr2,39634655,39635588
chr2,39789762,39790315
chr2,40203591,40204368
chr2,40262128,40262669
chr2,40395135,40395832
chr2,40440032,40440229
chr2,40440233,40440777
chr2,40458046,40459067
chr2,40516943,40518523
chr2,40567320,40568388
chr2,40576133,40578107
chr2,40704116,40705200
chr2,40706719,40708431
chr2,41006624,41006767
chr2,41202429,41205053
chr2,41771387,41771816
chr2,42186137,42186628
chr2,42289502,42289609
chr2,42549383,42550018
chr2,42815862,42816561
chr2,43164424,43165568
chr2,43172707,43174059
chr2,43354364,43354486
chr2,43395199,43395816
chr2,43783534,43784696
chr2,44059245,44061880
chr2,44070523,44070759
chr2,45507304,45507559
chr2,45974193,45975498
chr2,46083829,46084335
chr2,46237791,46238463
chr2,47292606,47293510
chr2,47644965,47645071
chr2,48638218,48638739
chr2,49053498,49054761
chr2,49082784,49083216
chr2,49508486,49508929
chr2,49719455,49719841
chr2,49854771,49855969
chr2,49893678,49894953
chr2,49925365,49926141
chr2,50006561,50008354
chr2,50049304,50050093
chr2,50477260,50479455
chr2,50572203,50573121
chr2,50581819,50582150
chr2,50582251,50582743
chr2,50585265,50585667
chr2,50585768,50586240
chr2,50717928,50720335
chr2,50941034,50942307
chr2,51330495,51331616
chr2,51455990,51457083
chr2,52058473,52058965
chr2,52203446,52205343
chr2,52283573,52284891
chr2,52285055,52285659
chr2,52350074,52350852
chr2,52361584,52363317
chr2,52670750,52671040
chr2,52725803,52726339
chr2,52887465,52889224
chr2,53493423,53495131
chr2,53497323,53498283
chr2,53504932,53506677
chr2,53730433,53731496
chr2,54005863,54006399
chr2,54057439,54057732
chr2,55600840,55601364
chr2,55794646,55795144
chr2,56609725,56609868
chr2,57252119,57252797
chr2,57420310,57420437
chr2,57608057,57609413
chr2,57714842,57716274
chr2,58020182,58020532
chr2,58158729,58159247
chr2,58481637,58482522
chr2,59671185,59671655
chr2,59759138,59759707
chr2,60002000,60003817
chr2,60152054,60154685
chr2,60199106,60199551
chr2,61208147,61208313
chr2,61217645,61218955
chr2,61219844,61220746
chr2,61376210,61376365
chr2,61607487,61607891
chr2,62192108,62192622
chr2,62541447,62541690
chr2,62943495,62943779
chr2,63038896,63039882
chr2,63186888,63187353
chr2,63199467,63199983
chr2,63484696,63486736
chr2,63684677,63685285
chr2,63731533,63732358
chr2,64332735,64335363
chr2,64382975,64383056
chr2,64853654,64854756
chr2,65460384,65461283
chr2,65498760,65499270
chr2,65620405,65620923
chr2,65714251,65715153
chr2,66241460,66241754
chr2,66822864,66825460
chr2,67498197,67500641
chr2,68050333,68051028
chr2,68182676,68183375
chr2,68467550,68469892
chr2,69241429,69241961
chr2,69489667,69490165
chr2,69752044,69752287
chr2,69791845,69792249
chr2,69822660,69823501
chr2,69856395,69856501
chr2,70514897,70516589
chr2,71046935,71047609
chr2,71849838,71852131
chr2,72423849,72424158
chr2,72985748,72986506
chr2,73228281,73228752
chr2,73250206,73250668
chr2,73332600,73333061
chr2,73342837,73343028
chr2,73480018,73480749
chr2,74069766,74070150
chr2,74119866,74120697
chr2,74485976,74487331
chr2,74594244,74596547
chr2,74746039,74748631
chr2,76204273,76204435
chr2,76574494,76576392
chr2,77014054,77014288
chr2,77458657,77459061
chr2,77969995,77970749
chr2,78325805,78326850
chr2,78339978,78341508
chr2,78862534,78863008
