chr1,233918,234794
chr1,241445,243359
chr1,257380,258671
chr1,304705,305532
chr1,307618,310496
chr1,314779,317846
chr1,327986,328865
chr1,328907,330273
chr1,337534,339136
chr1,339365,341339
chr1,341341,344024
chr1,344250,344952
chr1,348100,352605
chr1,378938,379897
chr1,379902,380723
chr1,382356,383499
chr1,478091,479971
chr1,516332,518352
chr1,676834,679227
chr1,679566,681958
chr1,733149,734898
chr1,810765,812147
chr1,819129,820855
chr1,902796,904626
chr1,907108,910267
chr1,921826,923444
chr1,964241,965660
chr1,976585,978613
chr1,1022079,1023181
chr1,1024206,1025034
chr1,1035869,1037863
chr1,1084133,1086121
chr1,1133086,1133644
chr1,1155754,1157237
chr1,1180095,1181318
chr1,1185243,1189852
chr1,1222793,1224580
chr1,1226791,1227966
chr1,1263735,1266345
chr1,1306269,1307953
chr1,1310826,1311830
chr1,1311860,1313413
chr1,1323937,1326044
chr1,1357043,1360106
chr1,1376523,1380301
chr1,1392864,1397968
chr1,1400629,1403602
chr1,1403730,1410121
chr1,1417831,1419506
chr1,1420053,1422756
chr1,1424728,1426897
chr1,1428114,1429009
chr1,1431535,1435101
chr1,1436194,1438149
chr1,1441842,1447125
chr1,1447258,1452440
chr1,1466784,1467829
chr1,1483113,1484791
chr1,1493278,1499673
chr1,1515943,1519129
chr1,1519368,1520516
chr1,1520894,1524521
chr1,1530267,1532797
chr1,1542321,1544401
chr1,1548766,1549725
chr1,1553244,1555528
chr1,1561369,1563256
chr1,1568362,1574667
chr1,1587603,1595084
chr1,1604398,1606189
chr1,1624861,1627855
chr1,1635363,1636429
chr1,1641739,1642681
chr1,1644514,1648531
chr1,1653726,1654724
chr1,1655670,1657322
chr1,2045816,2048207
chr1,2054432,2055544
chr1,2056260,2059738
chr1,2065784,2068469
chr1,2070107,2073104
chr1,2107056,2109665
chr1,2126051,2127933
chr1,2203040,2205938
chr1,2229242,2231112
chr1,2248035,2249112
chr1,2274660,2275295
chr1,2299049,2299968
chr1,2299976,2301183
chr1,2358236,2361920
chr1,2381612,2383544
chr1,2519056,2520008
chr1,2915057,2915660
chr1,3048541,3051488
chr1,3120773,3125867
chr1,3126844,3128552
chr1,3139848,3143480
chr1,3150975,3152337
chr1,3184975,3186387
chr1,3187335,3190505
chr1,3191515,3195818
chr1,3555475,3556747
chr1,3602017,3603934
chr1,4738791,4739991
chr1,5629447,5632406
chr1,6157396,6160128
chr1,6160822,6161992
